key,video_id,frame_path,category,video_name,label,binary_label,split,frame_number,original_frame_index,timestamp,video_fps,extraction_fps,width,height,face_detected,num_faces,face_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_source,landmarks,alignment_mode,crop_scale,align_status,crop_status,crop_x1,crop_y1,crop_x2,crop_y2,crop_size,crop_source,aligned_width,aligned_height,aligned_size,align_canvas_width,align_canvas_height,align_canvas_size,affine_matrix,image_format,detect_every_k
original/004/004_frame_00002,original/004,original/004_frame_00002.jpg,original,004,real,1,train,2,10,0.4,25.0,5,1280,720,1,1,0.999376,721,123,850,295,interpolated,"{'left_eye': [797.8070312499999, 190.2149688720703], 'right_eye': [741.1806274414063, 195.84541931152344], 'nose': [760.5508422851562, 230.99777221679688], 'mouth_left': [797.2487915039062, 256.07916259765625], 'mouth_right': [753.7805786132812, 260.47279052734376]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,10,10,336,336,326,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.48917849308210376, -1.0867802201260295, 64.35670607757328], [1.0867802201260295, 0.48917849308210376, -713.9364645544147]]",.jpg,5
original/004/004_frame_00003,original/004,original/004_frame_00003.jpg,original,004,real,1,train,3,15,0.6,25.0,5,1280,720,1,1,0.999376,719,123,848,295,interpolated,"{'left_eye': [794.4826416015626, 190.968701171875], 'right_eye': [738.8511108398437, 195.14000854492187], 'nose': [756.680419921875, 230.76649475097656], 'mouth_left': [792.8389770507813, 256.6372985839844], 'mouth_right': [750.19775390625, 259.790576171875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,3,3,336,336,333,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5310254390910258, -1.08953185294239, 34.663716706056505], [1.08953185294239, 0.5310254390910258, -721.899419798738]]",.jpg,5
original/004/004_frame_00004,original/004,original/004_frame_00004.jpg,original,004,real,1,train,4,20,0.8,25.0,5,1280,720,1,1,0.999376,718,124,845,294,interpolated,"{'left_eye': [791.1582519531249, 191.7224334716797], 'right_eye': [736.5215942382813, 194.43459777832032], 'nose': [752.8099975585938, 230.53521728515625], 'mouth_left': [788.4291625976563, 257.1954345703125], 'mouth_right': [746.6149291992188, 259.1083618164063]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,122,152,233,264,112,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4759780368107493, -0.03109666734821981, -188.09711115923568], [0.03109666734821981, 0.4759780368107493, 84.11601586256756]]",.jpg,5
original/004/004_frame_00005,original/004,original/004_frame_00005.jpg,original,004,real,1,train,5,25,1.0,25.0,5,1280,720,1,1,0.99977,716,124,842,294,detected,"{'left_eye': [787.8338623046875, 192.47616577148438], 'right_eye': [734.1920776367188, 193.72918701171875], 'nose': [748.9395751953125, 230.30393981933594], 'mouth_left': [784.0193481445312, 257.7535705566406], 'mouth_right': [743.0321044921875, 258.4261474609375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,121,150,236,265,115,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4950742929989671, -0.029850161169477918, -201.2194441154154], [0.029850161169477918, 0.4950742929989671, 80.87501475166164]]",.jpg,5
original/004/004_frame_00006,original/004,original/004_frame_00006.jpg,original,004,real,1,train,6,30,1.2,25.0,5,1280,720,1,2,0.999587,722,124,848,294,interpolated,"{'left_eye': [794.8780151367188, 192.2135986328125], 'right_eye': [740.455224609375, 193.76947326660158], 'nose': [755.8490478515625, 229.82383422851564], 'mouth_left': [790.7750732421875, 257.5757751464844], 'mouth_right': [749.2334106445313, 258.4736633300781]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,122,152,233,263,111,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4816892203069727, -0.022584797430837966, -195.89762735564136], [0.022584797430837966, 0.4816892203069727, 89.35640792667618]]",.jpg,5
original/004/004_frame_00007,original/004,original/004_frame_00007.jpg,original,004,real,1,train,7,35,1.4,25.0,5,1280,720,1,2,0.999587,727,124,855,295,interpolated,"{'left_eye': [801.92216796875, 191.95103149414064], 'right_eye': [746.7183715820313, 193.80975952148438], 'nose': [762.7585205078125, 229.34372863769534], 'mouth_left': [797.5307983398438, 257.3979797363281], 'mouth_right': [755.434716796875, 258.52117919921875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5895916503203257, -1.0732150334581116, -18.063755352386092], [1.0732150334581116, 0.5895916503203257, -729.2264639556569]]",.jpg,5
original/004/004_frame_00008,original/004,original/004_frame_00008.jpg,original,004,real,1,train,8,40,1.6,25.0,5,1280,720,1,2,0.999587,733,124,861,295,interpolated,"{'left_eye': [808.9663208007812, 191.68846435546874], 'right_eye': [752.9815185546875, 193.85004577636718], 'nose': [769.6679931640625, 228.86362304687498], 'mouth_left': [804.2865234374999, 257.2201843261719], 'mouth_right': [761.6360229492187, 258.5686950683594]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,3,3,336,336,333,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5767435128417244, -1.0645446785234558, -14.181848287847174], [1.0645446785234558, 0.5767435128417244, -726.4438400978798]]",.jpg,5
original/004/004_frame_00009,original/004,original/004_frame_00009.jpg,original,004,real,1,train,9,45,1.8,25.0,5,1280,720,1,2,0.999587,738,124,868,296,interpolated,"{'left_eye': [816.0104736328126, 191.42589721679687], 'right_eye': [759.2446655273437, 193.89033203125], 'nose': [776.5774658203125, 228.38351745605468], 'mouth_left': [811.0422485351563, 257.0423889160156], 'mouth_right': [767.8373291015625, 258.6162109375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,4,4,336,336,332,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.563901158350326, -1.0557023898336637, -10.174447381425068], [1.0557023898336637, 0.563901158350326, -723.4191098830767]]",.jpg,5
original/004/004_frame_00010,original/004,original/004_frame_00010.jpg,original,004,real,1,train,10,50,2.0,25.0,5,1280,720,1,2,0.999587,744,124,874,296,detected,"{'left_eye': [823.0546264648438, 191.163330078125], 'right_eye': [765.5078125, 193.9306182861328], 'nose': [783.4869384765625, 227.90341186523438], 'mouth_left': [817.7979736328125, 256.8645935058594], 'mouth_right': [774.0386352539062, 258.6637268066406]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,8,8,336,336,328,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5510746579290695, -1.0467006328069335, -6.046552787846451], [1.0467006328069335, 0.5510746579290695, -720.1610006900222]]",.jpg,5
original/004/004_frame_00011,original/004,original/004_frame_00011.jpg,original,004,real,1,train,11,55,2.2,25.0,5,1280,720,1,2,0.999564,739,125,869,298,interpolated,"{'left_eye': [818.1564697265626, 191.38467407226562], 'right_eye': [760.3848022460937, 195.36069335937503], 'nose': [779.1467651367187, 229.37582397460938], 'mouth_left': [814.1189697265626, 258.00902099609374], 'mouth_right': [770.2427856445313, 260.8604431152344]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,11,11,336,336,325,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5333941433586814, -1.0431708352425455, 10.896101997639862], [1.0431708352425455, 0.5333941433586814, -709.661389813119]]",.jpg,5
original/004/004_frame_00012,original/004,original/004_frame_00012.jpg,original,004,real,1,train,12,60,2.4,25.0,5,1280,720,1,2,0.999564,734,126,864,300,interpolated,"{'left_eye': [813.2583129882812, 191.60601806640625], 'right_eye': [755.2617919921875, 196.7907684326172], 'nose': [774.806591796875, 230.84823608398438], 'mouth_left': [810.4399658203124, 259.1534484863281], 'mouth_right': [766.4469360351562, 263.0571594238281]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.34098386685500587, -1.816477060998626, 320.9286845431127], [1.816477060998626, 0.34098386685500587, -1279.6180945528513]]",.jpg,5
original/004/004_frame_00013,original/004,original/004_frame_00013.jpg,original,004,real,1,train,13,65,2.6,25.0,5,1280,720,1,2,0.999564,728,126,860,302,interpolated,"{'left_eye': [808.36015625, 191.82736206054688], 'right_eye': [750.1387817382813, 198.22084350585936], 'nose': [770.4664184570313, 232.32064819335938], 'mouth_left': [806.7609619140626, 260.2978759765625], 'mouth_right': [762.6510864257813, 265.2538757324219]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3106548759528572, -1.8055370088468359, 345.88242763132934], [1.8055370088468359, 0.3106548759528572, -1256.649314968456]]",.jpg,5
original/004/004_frame_00014,original/004,original/004_frame_00014.jpg,original,004,real,1,train,14,70,2.8,25.0,5,1280,720,1,2,0.999564,723,127,855,304,interpolated,"{'left_eye': [803.4619995117187, 192.0487060546875], 'right_eye': [745.015771484375, 199.65091857910159], 'nose': [766.1262451171875, 233.79306030273438], 'mouth_left': [803.0819580078125, 261.4423034667969], 'mouth_right': [758.8552368164062, 267.4505920410156]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2812040357394509, -1.7938841226538902, 369.69841349055616], [1.7938841226538902, 0.2812040357394509, -1233.3479675947306]]",.jpg,5
original/004/004_frame_00015,original/004,original/004_frame_00015.jpg,original,004,real,1,train,15,75,3.0,25.0,5,1280,720,1,2,0.999564,718,128,850,306,detected,"{'left_eye': [798.5638427734375, 192.27005004882812], 'right_eye': [739.8927612304688, 201.08099365234375], 'nose': [761.7860717773438, 235.26547241210938], 'mouth_left': [799.4029541015625, 262.58673095703125], 'mouth_right': [755.0593872070312, 269.6473083496094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2526399187259516, -1.7815762261771722, 392.39218175167315], [1.7815762261771722, 0.2526399187259516, -1209.7735104650294]]",.jpg,5
original/004/004_frame_00016,original/004,original/004_frame_00016.jpg,original,004,real,1,train,16,80,3.2,25.0,5,1280,720,1,2,0.999564,723,126,856,303,interpolated,"{'left_eye': [808.0757446289062, 191.65549011230468], 'right_eye': [748.6812622070313, 199.00641174316408], 'nose': [773.1559936523438, 232.93709716796877], 'mouth_left': [807.9580688476562, 260.34519042968753], 'mouth_right': [762.6725952148438, 266.2382263183594]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.25402049033073243, -1.798548253001081, 388.8725872539021], [1.798548253001081, 0.25402049033073243, -1239.7647893316416]]",.jpg,5
original/004/004_frame_00017,original/004,original/004_frame_00017.jpg,original,004,real,1,train,17,85,3.4,25.0,5,1280,720,1,2,0.999564,728,124,861,300,interpolated,"{'left_eye': [817.587646484375, 191.04093017578126], 'right_eye': [757.4697631835938, 196.93182983398435], 'nose': [784.5259155273438, 230.6087219238281], 'mouth_left': [816.51318359375, 258.10364990234376], 'mouth_right': [770.2858032226563, 262.8291442871094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2547453683535188, -1.8110500616966383, 384.74520237713244], [1.8110500616966383, 0.2547453683535188, -1266.4106290633138]]",.jpg,5
original/004/004_frame_00018,original/004,original/004_frame_00018.jpg,original,004,real,1,train,18,90,3.6,25.0,5,1280,720,1,2,0.999564,732,122,867,298,interpolated,"{'left_eye': [827.0995483398438, 190.4263702392578], 'right_eye': [766.2582641601562, 194.8572479248047], 'nose': [795.8958374023437, 228.2803466796875], 'mouth_left': [825.0682983398438, 255.862109375], 'mouth_right': [777.8990112304687, 259.42006225585936]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.25478651062375907, -1.8188348507365437, 380.0250589527849], [1.8188348507365437, 0.25478651062375907, -1289.3842247796595]]",.jpg,5
original/004/004_frame_00019,original/004,original/004_frame_00019.jpg,original,004,real,1,train,19,95,3.8,25.0,5,1280,720,1,2,0.999564,737,120,872,295,interpolated,"{'left_eye': [836.6114501953125, 189.8118103027344], 'right_eye': [775.0467651367188, 192.78266601562498], 'nose': [807.2657592773438, 225.95197143554688], 'mouth_left': [833.6234130859375, 253.62056884765624], 'mouth_right': [785.5122192382813, 256.0109802246094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.25412945105423734, -1.8217264475365376, 374.7352310235994], [1.8217264475365376, 0.25412945105423734, -1308.4097025296915]]",.jpg,5
original/004/004_frame_00020,original/004,original/004_frame_00020.jpg,original,004,real,1,train,20,100,4.0,25.0,5,1280,720,1,2,0.999604,742,118,878,292,detected,"{'left_eye': [846.1233520507812, 189.19725036621094], 'right_eye': [783.8352661132812, 190.7080841064453], 'nose': [818.6356811523438, 223.62359619140625], 'mouth_left': [842.1785278320312, 251.3790283203125], 'mouth_right': [793.1254272460938, 252.60189819335938]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3713129552554863, 1.8458393545503873, -548.5862462440986], [-1.8458393545503873, 0.3713129552554863, 1645.5635969764994]]",.jpg,5
original/004/004_frame_00021,original/004,original/004_frame_00021.jpg,original,004,real,1,train,21,105,4.2,25.0,5,1280,720,1,2,0.999475,746,120,882,295,interpolated,"{'left_eye': [851.8756713867188, 192.5260223388672], 'right_eye': [790.1419799804688, 192.46076049804688], 'nose': [825.0669677734376, 227.53572692871094], 'mouth_left': [845.802294921875, 255.19497680664062], 'mouth_right': [797.4666503906251, 255.05898437500002]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.33443162801770443, 1.8462290327642852, -526.2663751148835], [-1.8462290327642852, 0.33443162801770443, 1663.1518595233595]]",.jpg,5
original/004/004_frame_00022,original/004,original/004_frame_00022.jpg,original,004,real,1,train,22,110,4.4,25.0,5,1280,720,1,2,0.999475,750,123,885,298,interpolated,"{'left_eye': [857.6279907226562, 195.85479431152345], 'right_eye': [796.4486938476562, 194.21343688964845], 'nose': [831.4982543945312, 231.44785766601564], 'mouth_left': [849.4260620117188, 259.01092529296875], 'mouth_right': [801.8078735351562, 257.5160705566406]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2975011261151409, 1.8430579373367852, -502.6890722686027], [-1.8430579373367852, 0.2975011261151409, 1678.0374984755142]]",.jpg,5
original/004/004_frame_00023,original/004,original/004_frame_00023.jpg,original,004,real,1,train,23,115,4.6,25.0,5,1280,720,1,2,0.999475,754,125,889,302,interpolated,"{'left_eye': [863.3803100585938, 199.18356628417968], 'right_eye': [802.7554077148438, 195.96611328125], 'nose': [837.9295410156251, 235.3599884033203], 'mouth_left': [853.0498291015624, 262.8268737792969], 'mouth_right': [806.1490966796875, 259.97315673828126]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2607359802915014, 1.8364410120056278, -478.02487382105386], [-1.8364410120056278, 0.2607359802915014, 1690.208678254068]]",.jpg,5
original/004/004_frame_00024,original/004,original/004_frame_00024.jpg,original,004,real,1,train,24,120,4.8,25.0,5,1280,720,1,2,0.999475,758,128,892,305,interpolated,"{'left_eye': [869.1326293945312, 202.51233825683593], 'right_eye': [809.0621215820313, 197.71878967285159], 'nose': [844.3608276367188, 239.272119140625], 'mouth_left': [856.6735961914063, 266.642822265625], 'mouth_right': [810.4903198242187, 262.43024291992185]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22433639585040283, 1.8265244156593572, -452.4458941541298], [-1.8265244156593572, 0.22433639585040283, 1699.6826641523553]]",.jpg,5
original/004/004_frame_00025,original/004,original/004_frame_00025.jpg,original,004,real,1,train,25,125,5.0,25.0,5,1280,720,1,2,0.999475,762,130,896,308,detected,"{'left_eye': [874.8849487304688, 205.8411102294922], 'right_eye': [815.3688354492188, 199.47146606445312], 'nose': [850.7921142578125, 243.1842498779297], 'mouth_left': [860.29736328125, 270.4587707519531], 'mouth_right': [814.83154296875, 264.8873291015625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,16,320,336,320,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.39007161751014274, 1.0892052471732074, -444.73586188640405], [-1.0892052471732074, 0.39007161751014274, 1061.0519615046842]]",.jpg,5
original/004/004_frame_00026,original/004,original/004_frame_00026.jpg,original,004,real,1,train,26,130,5.2,25.0,5,1280,720,1,2,0.99926,759,130,893,307,interpolated,"{'left_eye': [872.642236328125, 204.65137634277346], 'right_eye': [813.4801147460938, 199.69306945800784], 'nose': [850.0394653320313, 242.49817504882813], 'mouth_left': [858.4895263671876, 269.4572387695313], 'mouth_right': [813.6549926757813, 265.0038269042969]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,10,326,336,326,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4188800324519916, 1.097682882844851, -469.93126631133185], [-1.097682882844851, 0.4188800324519916, 1059.8182504625431]]",.jpg,5
original/004/004_frame_00027,original/004,original/004_frame_00027.jpg,original,004,real,1,train,27,135,5.4,25.0,5,1280,720,1,2,0.99926,756,129,890,306,interpolated,"{'left_eye': [870.3995239257813, 203.46164245605468], 'right_eye': [811.5913940429688, 199.9146728515625], 'nose': [849.28681640625, 241.81210021972655], 'mouth_left': [856.681689453125, 268.45570678710936], 'mouth_right': [812.4784423828125, 265.1203247070313]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,3,333,336,333,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4473243248327249, 1.1050603175375642, -494.4511341187589], [-1.1050603175375642, 0.4473243248327249, 1057.75599259731]]",.jpg,5
original/004/004_frame_00028,original/004,original/004_frame_00028.jpg,original,004,real,1,train,28,140,5.6,25.0,5,1280,720,1,2,0.99926,752,129,886,304,interpolated,"{'left_eye': [868.1568115234375, 202.27190856933595], 'right_eye': [809.7026733398437, 200.1362762451172], 'nose': [848.5341674804688, 241.126025390625], 'mouth_left': [854.8738525390625, 267.4541748046875], 'mouth_right': [811.3018920898437, 265.2368225097656]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,104,155,213,263,109,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.41466520080333064, 0.07397500334317128, -197.0262996324182], [-0.07397500334317128, 0.41466520080333064, 180.18347687509234]]",.jpg,5
original/004/004_frame_00029,original/004,original/004_frame_00029.jpg,original,004,real,1,train,29,145,5.8,25.0,5,1280,720,1,2,0.99926,749,128,883,303,interpolated,"{'left_eye': [865.9140991210938, 201.0821746826172], 'right_eye': [807.8139526367188, 200.35787963867188], 'nose': [847.7815185546875, 240.43995056152343], 'mouth_left': [853.0660156250001, 266.4526428222656], 'mouth_right': [810.1253417968751, 265.3533203125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,102,153,213,265,112,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4238947671985245, 0.0820078268943023, -205.94637852087152], [-0.0820078268943023, 0.4238947671985245, 184.83411900368083]]",.jpg,5
original/004/004_frame_00030,original/004,original/004_frame_00030.jpg,original,004,real,1,train,30,150,6.0,25.0,5,1280,720,1,1,0.99926,746,128,880,302,detected,"{'left_eye': [863.67138671875, 199.89244079589844], 'right_eye': [805.9252319335938, 200.57948303222656], 'nose': [847.0288696289062, 239.75387573242188], 'mouth_left': [851.2581787109375, 265.45111083984375], 'mouth_right': [808.9487915039062, 265.4698181152344]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,99,152,214,267,115,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.43283297038709134, 0.09003918137762446, -214.58549950183595], [-0.09003918137762446, 0.43283297038709134, 189.53587230862922]]",.jpg,5
original/004/004_frame_00031,original/004,original/004_frame_00031.jpg,original,004,real,1,train,31,155,6.2,25.0,5,1280,720,1,1,0.999152,746,128,881,302,interpolated,"{'left_eye': [863.4770751953126, 200.91174926757813], 'right_eye': [805.2242919921875, 200.79266662597658], 'nose': [845.1930053710938, 240.5165802001953], 'mouth_left': [850.2980224609375, 266.3473815917969], 'mouth_right': [807.725634765625, 265.6965026855469]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,101,153,214,266,113,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4253575086969885, 0.09064923281764736, -208.12209497432747], [-0.09064923281764736, 0.4253575086969885, 191.442097900484]]",.jpg,5
original/004/004_frame_00032,original/004,original/004_frame_00032.jpg,original,004,real,1,train,32,160,6.4,25.0,5,1280,720,1,1,0.999152,747,129,882,303,interpolated,"{'left_eye': [863.282763671875, 201.93105773925782], 'right_eye': [804.5233520507812, 201.00585021972654], 'nose': [843.3571411132813, 241.27928466796874], 'mouth_left': [849.3378662109375, 267.24365234375], 'mouth_right': [806.5024780273437, 265.9231872558594]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,103,154,214,265,111,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.41767559323887304, 0.09120344766388189, -201.48894455678288], [-0.09120344766388189, 0.41767559323887304, 193.3585299996571]]",.jpg,5
original/004/004_frame_00033,original/004,original/004_frame_00033.jpg,original,004,real,1,train,33,165,6.6,25.0,5,1280,720,1,1,0.999152,747,129,882,303,interpolated,"{'left_eye': [863.0884521484376, 202.9503662109375], 'right_eye': [803.822412109375, 201.21903381347659], 'nose': [841.5212768554687, 242.04198913574217], 'mouth_left': [848.3777099609375, 268.1399230957031], 'mouth_right': [805.2793212890625, 266.1498718261719]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.4647224654467204, 1.1224628697377992, -510.01821175936317], [-1.1224628697377992, 0.4647224654467204, 1059.6106990093235]]",.jpg,5
original/004/004_frame_00034,original/004,original/004_frame_00034.jpg,original,004,real,1,train,34,170,6.8,25.0,5,1280,720,1,1,0.999152,748,130,883,304,interpolated,"{'left_eye': [862.8941406250001, 203.96967468261718], 'right_eye': [803.1214721679687, 201.43221740722657], 'nose': [839.6854125976563, 242.80469360351563], 'mouth_left': [847.4175537109375, 269.03619384765625], 'mouth_right': [804.0561645507812, 266.3765563964844]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,4,332,336,332,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.44255124222450654, 1.1214328221988654, -491.50008059382014], [-1.1214328221988654, 0.44255124222450654, 1062.671204414291]]",.jpg,5
original/004/004_frame_00035,original/004,original/004_frame_00035.jpg,original,004,real,1,train,35,175,7.0,25.0,5,1280,720,1,1,0.999152,748,130,884,304,detected,"{'left_eye': [862.6998291015625, 204.98898315429688], 'right_eye': [802.4205322265625, 201.64540100097656], 'nose': [837.8495483398438, 243.56739807128906], 'mouth_left': [846.4573974609375, 269.9324645996094], 'mouth_right': [802.8330078125, 266.6032409667969]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22498046405948796, 1.77737703844889, -446.3904428117889], [-1.77737703844889, 0.22498046405948796, 1645.1561456908146]]",.jpg,5
original/004/004_frame_00036,original/004,original/004_frame_00036.jpg,original,004,real,1,train,36,180,7.2,25.0,5,1280,720,1,1,0.999152,745,129,880,303,interpolated,"{'left_eye': [856.6427612304689, 203.64085998535157], 'right_eye': [795.8382934570313, 200.11931762695315], 'nose': [830.1246337890626, 241.4058563232422], 'mouth_left': [841.5840942382813, 268.47551269531255], 'mouth_right': [796.8866333007813, 265.07142333984376]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22420950876950774, 1.7890079188957906, -444.0388994847703], [-1.7890079188957906, 0.22420950876950774, 1643.6575148041154]]",.jpg,5
original/004/004_frame_00037,original/004,original/004_frame_00037.jpg,original,004,real,1,train,37,185,7.4,25.0,5,1280,720,1,1,0.999152,742,128,877,302,interpolated,"{'left_eye': [850.585693359375, 202.29273681640626], 'right_eye': [789.2560546875, 198.59323425292968], 'nose': [822.3997192382812, 239.2443145751953], 'mouth_left': [836.7107910156251, 267.0185607910156], 'mouth_right': [790.9402587890625, 263.53960571289065]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22313809118932773, 1.7985596452726853, -440.92300085816885], [-1.7985596452726853, 0.22313809118932773, 1640.3662700684206]]",.jpg,5
original/004/004_frame_00038,original/004,original/004_frame_00038.jpg,original,004,real,1,train,38,190,7.6,25.0,5,1280,720,1,1,0.999152,738,128,873,302,interpolated,"{'left_eye': [844.5286254882812, 200.94461364746093], 'right_eye': [782.6738159179688, 197.06715087890626], 'nose': [814.6748046875, 237.08277282714846], 'mouth_left': [831.8374877929687, 265.5616088867188], 'mouth_right': [784.9938842773438, 262.0077880859375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22176453487769998, 1.8059460940476524, -437.0376577834845], [-1.8059460940476524, 0.22176453487769998, 1635.252217232711]]",.jpg,5
original/004/004_frame_00039,original/004,original/004_frame_00039.jpg,original,004,real,1,train,39,195,7.8,25.0,5,1280,720,1,1,0.999152,735,127,870,301,interpolated,"{'left_eye': [838.4715576171875, 199.59649047851562], 'right_eye': [776.0915771484375, 195.54106750488282], 'nose': [806.9498901367188, 234.92123107910157], 'mouth_left': [826.9641845703126, 264.1046569824219], 'mouth_right': [779.047509765625, 260.47597045898436]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22008625688218408, 1.811091483658759, -432.38013142776964], [-1.811091483658759, 0.22008625688218408, 1628.2958276501756]]",.jpg,5
original/004/004_frame_00040,original/004,original/004_frame_00040.jpg,original,004,real,1,train,40,200,8.0,25.0,5,1280,720,1,1,0.999682,732,126,866,300,detected,"{'left_eye': [832.4144897460938, 198.2483673095703], 'right_eye': [769.5093383789062, 194.01498413085938], 'nose': [799.2249755859375, 232.7596893310547], 'mouth_left': [822.0908813476562, 262.647705078125], 'mouth_right': [773.1011352539062, 258.94415283203125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.21810617171601918, 1.813939310760455, -426.95703601481097], [-1.813939310760455, 0.21810617171601918, 1619.4938944172118]]",.jpg,5
